"MAdisID","LEAIDtarget","target","targetrow","nmatch","numSchoolstarget","GSLOtarget","GSHItarget","MAdisIDmatch","LEAID","matchdis","OPERATIONAL_SCHOOLS","GSLO","GSHI"
"00560000","2503510","Chelmsford",0,11,"8","PK","12","01980000","2508340","Natick","8","PK","12"
"00560000","2503510","Chelmsford",0,11,"8","PK","12","02710000","2510770","Shrewsbury","9","PK","12"
"00560000","2503510","Chelmsford",0,11,"8","PK","12","03050000","2511910","Wakefield","7","PK","12"
"00560000","2503510","Chelmsford",0,11,"8","PK","12","03070000","2511970","Walpole","8","PK","12"
"00560000","2503510","Chelmsford",0,11,"8","PK","12","03210000","2512600","Westborough","6","PK","12"
"00570000","2503540","Chelsea",1,11,"11","PK","12","00570000","2503540","Chelsea","11","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","00440000","2503090","Brockton","24","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","00930000","2504770","Everett","10","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","01490000","2506660","Lawrence","26","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","01600000","2507020","Lowell","27","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","01630000","2507110","Lynn","25","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","01650000","2507170","Malden","7","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","01700000","2507320","Marlborough","7","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","01850000","2507860","Milford","6","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","02480000","2510050","Revere","11","PK","12"
"00570000","2503540","Chelsea",0,11,"11","PK","12","03080000","2512000","Waltham","10","PK","12"
"06320000","2500014","Chesterfield-Goshen",1,11,"1","PK","6","06320000","2500014","Chesterfield-Goshen","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","00680000","2503900","Conway","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","06620000","2513321","Farmington River Reg","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","01210000","2505760","Hancock","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","01690000","2507290","Marion","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","01960000","2508220","Nahant","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","02340000","2509540","Petersham","1","KG","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","02530000","2510230","Rowe","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","03270000","2512690","Westhampton","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","03400000","2512990","Williamsburg","1","PK","6"
"06320000","2500014","Chesterfield-Goshen",0,11,"1","PK","6","03490000","2513260","Worthington","1","PK","6"
"00610000","2503660","Chicopee",1,11,"15","PK","12","00610000","2503660","Chicopee","15","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","00930000","2504770","Everett","10","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","01280000","2505970","Haverhill","17","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","01600000","2507020","Lowell","27","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","01630000","2507110","Lynn","25","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","01650000","2507170","Malden","7","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","01810000","2507740","Methuen","5","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","02360000","2509630","Pittsfield","15","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","02930000","2511520","Taunton","12","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","03320000","2512510","West Springfield","9","PK","12"
"00610000","2503660","Chicopee",0,11,"15","PK","12","03250000","2512630","Westfield","12","PK","12"
"04180000","2500068","Christa McAuliffe Charter Public (District)",1,6,"1","6","8","04180000","2500068","Christa McAuliffe Charter Public (District)","1","6","8"
"04180000","2500068","Christa McAuliffe Charter Public (District)",0,6,"1","6","8","04320000","2500024","Cape Cod Lighthouse Charter (District)","1","6","8"
"04180000","2500068","Christa McAuliffe Charter Public (District)",0,6,"1","6","8","04190000","2500077","Helen Y. Davis Leadership Academy Charter Public (District)","1","6","8"
"04180000","2500068","Christa McAuliffe Charter Public (District)",0,6,"1","6","8","35140000","2500586","Libertas Academy Charter School (District)","1","6","9"
"04180000","2500068","Christa McAuliffe Charter Public (District)",0,6,"1","6","8","04800000","2500533","UP Academy Charter School of Boston (District)","1","6","8"
"04180000","2500068","Christa McAuliffe Charter Public (District)",0,6,"1","6","8","04980000","2500536","Veritas Preparatory Charter School (District)","1","5","8"
"04370000","2500026","City on a Hill Charter Public School (District)",1,11,"1","9","12","04370000","2500026","City on a Hill Charter Public School Circuit Street (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","04240000","2500049","Boston Day and Evening Academy Charter (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","04520000","2500054","Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","04580000","2500033","Lowell Middlesex Academy Charter (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","35170000","2500589","Map Academy Charter School (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","07000000","2507380","Martha's Vineyard","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","35010000","2500547","Paulo Freire Social Justice Charter School (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","35180000","2500590","Phoenix Academy Public Charter High School Lawrence (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","35080000","2500555","Phoenix Academy Public Charter High School Springfield (District)","1","9","12"
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","04931001",NA,"Phoenix Charter Academy (District)",NA,NA,NA
"04370000","2500026","City on a Hill Charter Public School (District)",0,11,"1","9","12","07630000","2500541","Somerset Berkley Regional School District","1","9","12"
"00630000","2503720","Clarksburg",1,11,"1","PK","8","00630000","2503720","Clarksburg","1","PK","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","00890000","2509090","Edgartown","1","PK","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","00980000","2504920","Florida","1","PK","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","01090000","2505340","Gosnold","1","UG","UG"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","04550000","2500083","Hill View Montessori Charter Public (District)","1","KG","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","04500000","2500031","Hilltown Cooperative Charter Public (District)","1","KG","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","02210000","2504650","Oak Bluffs","1","PK","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","02420000","2509840","Provincetown","1","PK","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","02490000","2510080","Richmond","1","PK","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","04820000","2500062","River Valley Charter (District)","1","KG","8"
"00630000","2503720","Clarksburg",0,11,"1","PK","8","02960000","2512570","Tisbury","1","PK","8"
"00640000","2503750","Clinton",1,11,"3","PK","12","00640000","2503750","Clinton","3","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","01030000","2505130","Gardner","5","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","06740000","2505270","Gill-Montague","5","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","01070000","2505280","Gloucester","8","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","01530000","2506780","Leominster","12","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","02440000","2509930","Randolph","6","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","02510000","2510170","Rockland","5","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","02580000","2510380","Salem","11","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","02770000","2511010","Southbridge","6","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","07670000","2500002","Spencer-E Brookfield","4","PK","12"
"00640000","2503750","Clinton",0,11,"3","PK","12","03160000","2512240","Webster","3","PK","12"
"04380000","2500070","Codman Academy Charter Public (District)",1,11,"1","PK","12","04380000","2500070","Codman Academy Charter Public (District)","1","PK","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","35090000","2500552","Argosy Collegiate Charter School (District)","1","6","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","35020000","2500550","Baystate Academy Charter Public School (District)","1","6","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04140000","2500079","Berkshire Arts and Technology Charter Public (District)","1","6","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04110000","2500526","Boston Green Academy Horace Mann Charter School (District)","1","6","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04160000","2500080","Boston Preparatory Charter Public (District)","1","6","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","35160000","2500588","Hampden Charter School of Science West (District)","1","6","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04660000","2500035","Martha's Vineyard Charter (District)","1","KG","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04690000","2500066","MATCH Charter Public School (District)","1","PK","12"
"04380000","2500070","Codman Academy Charter Public (District)",0,11,"1","PK","12","04440000","2500029","Neighborhood House Charter (District)","1","PK","12"
"00650000","2503780","Cohasset",1,11,"4","PK","12","00650000","2503780","Cohasset","4","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","06550000","2504290","Dover-Sherborn","2","6","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","00820000","2504410","Duxbury","4","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","01050000","2505220","Georgetown","4","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","01250000","2505880","Harvard","2","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","01310000","2506090","Hingham","6","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","01580000","2506960","Littleton","4","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","07050000","2507410","Masconomet","2","7","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","01750000","2507530","Medfield","5","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","02190000","2509030","Norwell","4","PK","12"
"00650000","2503780","Cohasset",0,11,"4","PK","12","07400000","2509150","Old Rochester","2","7","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",1,11,"1","KG","11","35030000","2500545","Collegiate Charter School of Lowell (District)","1","KG","11"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04450000","2500051","Abby Kelley Foster Charter Public (District)","1","KG","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04910000","2500041","Atlantis Charter (District)","1","KG","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04280000","2500071","Brooke Charter School (District)","1","KG","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04960000","2500519","Global Learning Charter Public (District)","1","5","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04990000","2500522","Hampden Charter School of Science East (District)","1","6","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04290000","2500082","KIPP Academy Lynn Charter (District)","1","KG","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","35130000","2500559","New Heights Charter School of Brockton (District)","1","6","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04940000","2500518","Pioneer Charter School of Science (District)","1","KG","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04870000","2500046","Prospect Hill Academy Charter (District)","1","PK","12"
"35030000","2500545","Collegiate Charter School of Lowell (District)",0,11,"1","KG","11","04840000","2500063","Roxbury Preparatory Charter (District)","1","5","12"
"04360000","2500086","Community Charter School of Cambridge (District)",1,11,"1","6","12","04360000","2500086","Community Charter School of Cambridge (District)","1","6","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","04910000","2500041","Atlantis Charter (District)","1","KG","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","04490000","2500053","Boston Collegiate Charter (District)","1","5","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","04960000","2500519","Global Learning Charter Public (District)","1","5","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","04990000","2500522","Hampden Charter School of Science East (District)","1","6","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","35160000","2500588","Hampden Charter School of Science West (District)","1","6","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","35130000","2500559","New Heights Charter School of Brockton (District)","1","6","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","04940000","2500518","Pioneer Charter School of Science (District)","1","KG","12"
"04360000","2500086","Community Charter School of Cambridge (District)",0,11,"1","6","12","35060000","2500546","Pioneer Charter School of Science II (PCSS-II) (District)","1","7","12"
